links001;;;;;;;;;;;;;;;
Date:;04.02.2008;;;;;;;;;;;;;;
Time:;16:29:01;;;;;;;;;;;;;;
Type:;;;;;;;;;;;;;;;
Description:;;;;;;;;;;;;;;;
Notes:;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
120;Hz;;;;;;;;;;;;;;
;LUPA;;;LELB;;;LFRM;;;LSHO;;;LFIN;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1485;-296,414375;-48,832218;1527,241185;-458,680952;-12,951097;1556,881664;-517,850496;35,827343;1676,928548;-150,020615;-16,657174;1601,231082;-559,58944;111,004979;1794,751194
1486;-296,492456;-47,278354;1527,792818;-457,983927;-11,582052;1558,119818;-523,526386;34,133294;1675,185491;-149,775555;-16,517975;1601,926415;-573,607133;106,975405;1792,012371
1487;-297,022719;-45,948541;1528,442309;-457,469739;-10,168235;1559,309222;-529,110085;32,448309;1672,747437;-149,552586;-16,413083;1602,394022;-587,311127;102,537409;1788,111502
1488;-297,802931;-44,619584;1528,997834;-457,027403;-8,767922;1560,284791;-534,585419;30,732377;1669,738723;-149,376946;-16,332026;1602,70197;-600,726175;97,934896;1783,135952
1489;-298,33949;-43,00137;1529,36464;-456,602782;-7,271929;1560,941876;-539,868763;28,98918;1666,280106;-149,313254;-16,280454;1603,053035;-613,579428;93,318491;1776,963975
1490;-298,781149;-41,406167;1529,455667;-456,10296;-5,670481;1561,287189;-544,827599;27,246674;1662,194402;-149,311792;-16,279803;1603,408203;-625,939114;88,558344;1769,542852
1491;-299,371382;-40,023307;1529,415749;-455,639692;-4,131453;1561,40256;-549,212279;25,677874;1657,250471;-149,299336;-16,257085;1603,687046;-637,864235;83,573873;1761,276281
1492;-299,856335;-38,714216;1529,406615;-455,320939;-2,645976;1561,438223;-553,283886;24,14062;1651,728441;-149,313711;-16,20349;1603,8487;-648,986096;78,463955;1752,077511
1493;-300,156289;-37,35804;1529,447624;-454,979522;-1,019793;1560,99002;-557,366264;22,370776;1645,938244;-149,466247;-16,257868;1604,02856;-659,231093;73,205243;1741,860729
1494;-300,477418;-36,148424;1529,536544;-454,391314;0,836045;1560,08059;-561,144053;20,410389;1639,743319;-149,736385;-16,396854;1604,31644;-668,659422;67,862708;1730,866276
1495;-300,911978;-35,280175;1529,560353;-453,562876;2,864061;1559,017196;-564,128741;18,581105;1633,303124;-150,04673;-16,454757;1604,617765;-677,133776;62,572418;1719,081352
1496;-301,435326;-34,639948;1529,434364;-452,834652;4,821161;1557,190844;-566,518036;16,86644;1626,561543;-150,404514;-16,530057;1604,674164;-684,705445;57,289594;1706,654194
1497;-301,959839;-34,073959;1529,181542;-452,480152;6,341204;1554,941448;-568,446897;15,390721;1618,890733;-150,904702;-16,754928;1604,4688;-691,481937;52,068862;1693,82564
1498;-302,480944;-33,660457;1528,678155;-452,184975;7,763626;1552,553883;-570,012909;14,13979;1609,547782;-151,59067;-16,928554;1604,37403;-697,46507;46,850529;1680,688409
1499;-303,02807;-33,46709;1527,770896;-451,702806;9,328547;1549,489915;-571,671523;12,484987;1599,696654;-152,3407;-16,942977;1604,404221;-702,582336;41,564001;1667,204329
1500;-303,641273;-33,287076;1526,391149;-451,352938;10,91698;1546,035314;-572,432299;10,959838;1591,764471;-153,193696;-16,914962;1604,359877;-706,85069;36,335807;1653,285775
1501;-304,329364;-33,060836;1524,55548;-451,071861;12,620004;1542,306871;-571,64534;11,209958;1584,838744;-154,255486;-16,861056;1604,22562;-710,535929;31,179929;1639,002945
1502;-305,023609;-32,743788;1522,708924;-450,802821;14,001731;1538,028437;-570,964628;11,25793;1577,016921;-155,394553;-16,663247;1603,934962;-713,93692;25,27151;1624,268918
1503;-305,753978;-32,258168;1521,017882;-450,805302;14,823846;1533,317279;-571,480534;8,184141;1568,321629;-156,503141;-16,312696;1603,477051;-716,695966;18,828362;1609,432148
1504;-306,556557;-31,805945;1519,241859;-451,001057;15,313706;1528,566193;-571,962883;5,09274;1559,115379;-157,700468;-15,993537;1602,925796;-718,173739;13,7393;1594,838589
1505;-307,419484;-31,307933;1517,32619;-450,601636;16,862582;1523,548369;-571,665673;3,858091;1549,625513;-159,0892;-15,731593;1602,341547;-718,606558;9,96283;1580,392226
1506;-308,109363;-30,541439;1515,076147;-450,529253;17,551051;1518,837477;-571,361957;3,487023;1539,581886;-160,592397;-15,529774;1601,790454;-719,162946;6,608832;1565,393016
1507;-308,582845;-29,731746;1512,48006;-450,564147;17,908162;1514,188062;-573,188672;4,139332;1529,094198;-162,149273;-15,426937;1601,198873;-719,940712;3,397916;1549,831487
1508;-309,179875;-29,087524;1509,613742;-450,639739;18,239763;1509,510996;-574,627128;3,201464;1520,247228;-163,715986;-15,24865;1600,500838;-719,709976;-0,010718;1535,616505
1509;-309,857513;-28,59609;1506,448207;-450,781109;18,389825;1504,882956;-569,80994;-1,608312;1514,277561;-165,228909;-15,089919;1599,72874;-718,908842;-3,407688;1522,610758
1510;-310,461475;-28,260567;1503,25815;-451,458669;15,541167;1500,071833;-568,961756;-2,724043;1507,005843;-166,639454;-15,076794;1598,955307;-718,303341;-6,538943;1510,051162
1511;-310,952357;-28,048382;1500,138611;-451,815041;14,018564;1495,307756;-568,58479;-4,129568;1499,683741;-167,92743;-15,02012;1598,16509;-717,824942;-9,42227;1498,890659
1512;-311,444664;-27,964073;1497,139533;-451,996212;13,90855;1490,512242;-568,806633;-5,867275;1492,789934;-169,164013;-15,321729;1597,171916;-717,644135;-12,057441;1489,316233
1513;-312,09898;-28,21916;1494,457992;-452,189125;15,264487;1485,740752;-569,121016;-7,462495;1486,380096;-170,383378;-15,66742;1596,304162;-717,825686;-14,236822;1481,345824
1514;-312,690794;-28,88185;1491,979708;-452,426877;13,957628;1481,112553;-569,723395;-9,128625;1480,520261;-172,130519;-15,058091;1595,72007;-718,241638;-16,10265;1474,457736
1515;-313,035378;-29,678977;1489,297102;-452,788025;12,378834;1477,011356;-570,696847;-11,093144;1475,536302;-174,512204;-14,262412;1594,836953;-718,60631;-18,137846;1467,953213
1516;-313,40222;-30,661028;1486,564515;-453,471648;10,371076;1473,601695;-571,539632;-13,10926;1471,500609;-176,508392;-14,035749;1593,78896;-719,091276;-20,254928;1462,8418
1517;-313,802608;-31,851944;1484,14048;-454,247129;8,733265;1470,570177;-572,248408;-15,125757;1468,45982;-178,003076;-14,065703;1592,903249;-720,038987;-22,282679;1459,709826
1518;-313,943272;-32,986624;1481,845817;-455,24109;8,360136;1467,517513;-572,906139;-17,063033;1466,315361;-179,331184;-14,422114;1591,88798;-721,423433;-24,233563;1458,053001
1519;-314,169697;-34,123172;1479,880489;-455,500732;5,284645;1466,210322;-573,619184;-18,913799;1464,995479;-180,425128;-15,023874;1590,728075;-722,833299;-25,985887;1457,539052
1520;-314,560571;-35,303451;1478,423275;-455,845614;2,951643;1464,914272;-574,466871;-20,83953;1464,586085;-181,311099;-15,673297;1589,65196;-724,018021;-27,570515;1458,070948
1521;-314,767659;-36,572353;1477,339798;-456,478749;0,679421;1464,189002;-575,663203;-23,004393;1465,183225;-181,838884;-16,462341;1588,778454;-725,122011;-28,919858;1459,633131
1522;-314,900384;-38,163803;1476,856638;-457,318443;-1,818343;1463,946494;-577,252491;-25,339458;1466,737549;-182,105298;-17,406235;1588,13109;-726,138937;-30,085894;1462,316146
1523;-315,099982;-40,081117;1476,954371;-457,99315;-4,319529;1463,942608;-578,741966;-27,527479;1468,986369;-182,414798;-18,521582;1587,605877;-727,092236;-31,4046;1466,102081
1524;-315,29435;-42,204459;1477,128161;-458,676033;-9,801035;1465,303783;-579,589694;-29,528921;1471,371465;-181,002488;-20,328222;1587,425358;-727,878007;-32,732455;1470,622558
1525;-315,35096;-44,502485;1477,388392;-458,794729;-13,419157;1466,386175;-579,724905;-31,621987;1473,589293;-181,143269;-21,552174;1586,474373;-728,316656;-33,882095;1475,910427
1526;-315,214916;-46,974782;1478,129431;-458,690014;-16,320527;1467,647969;-579,837242;-33,734342;1476,449536;-177,962571;-24,468087;1587,149923;-728,493196;-35,015321;1482,107015
1527;-314,884468;-49,687947;1479,281954;-458,525726;-18,887363;1469,126308;-579,750324;-35,974981;1480,633721;-178,674685;-25,662789;1586,509734;-728,374588;-36,132893;1489,051693
1528;-314,200912;-52,753384;1480,714927;-457,963562;-20,975406;1470,594974;-579,529856;-38,048379;1484,439157;-177,42605;-28,589;1586,759417;-727,932986;-37,258634;1496,666948
1529;-313,049961;-56,131814;1482,329216;-456,977718;-23,921151;1472,267948;-579,576356;-39,621801;1487,086556;-175,683952;-30,722397;1586,757739;-727,268085;-38,457826;1504,840079
1530;-311,366913;-59,65956;1483,911296;-455,855908;-28,132732;1474,485253;-579,496154;-42,29327;1491,520252;-173,485567;-32,693197;1586,972361;-726,20859;-39,536205;1513,671102
1531;-309,238426;-63,28973;1485,531872;-454,700365;-32,970392;1477,257099;-579,109921;-46,965415;1498,521764;-170,928317;-34,864125;1587,514531;-724,485258;-40,957158;1523,729686
1532;-306,792622;-67,067857;1487,328002;-453,232328;-37,865188;1480,001819;-578,014737;-51,315237;1505,434074;-168,156411;-37,178196;1588,213671;-722,593474;-42,466511;1533,992356
1533;-304,003796;-71,05363;1489,133943;-451,541506;-42,973729;1482,536844;-576,302548;-53,782371;1511,686092;-165,356675;-39,742873;1588,993249;-720,672423;-42,961402;1543,374162
1534;-300,997879;-75,242917;1490,815687;-449,685683;-48,710956;1485,340741;-574,285328;-56,150809;1518,242016;-162,563369;-42,405346;1589,795522;-717,974971;-43,179693;1553,257842
1535;-297,714026;-79,638363;1492,499809;-447,517559;-54,947048;1488,315107;-571,860622;-59,241373;1525,098041;-159,837761;-44,940706;1590,707517;-714,531547;-43,760903;1564,099448
1536;-294,217689;-84,353289;1494,212929;-445,12226;-61,549507;1491,310816;-569,307392;-63,875172;1532,383228;-157,001534;-47,539413;1591,636097;-710,576797;-44,455752;1575,132913
1537;-290,541762;-89,257345;1495,825881;-442,624372;-68,675627;1494,873455;-566,943045;-70,220436;1539,277402;-153,049579;-50,693915;1592,551707;-705,947649;-45,007899;1586,324156
1538;-286,504849;-94,420092;1497,587973;-439,950909;-76,404652;1498,798557;-564,167521;-76,59726;1546,143105;-147,530678;-54,455309;1593,574418;-700,6423;-45,046189;1597,643097
1539;-282,248752;-100,019337;1499,580187;-436,78673;-84,255421;1502,393344;-560,372287;-81,442636;1554,078543;-143,480006;-57,838805;1594,496173;-694,56283;-44,792673;1608,846451
1540;-277,780878;-106,004394;1501,573074;-433,283332;-92,04713;1505,771557;-555,937387;-82,687152;1561,712652;-139,153786;-61,190773;1595,392589;-687,540979;-44,441643;1619,84392
1541;-272,926787;-112,24361;1503,7107;-429,759011;-100,274521;1509,15015;-551,651389;-90,099366;1569,373947;-134,578462;-64,613461;1596,266118;-679,695745;-43,958575;1630,598094
1542;-267,725688;-118,388658;1505,773459;-426,145317;-109,073551;1512,791185;-546,381471;-92,521324;1576,696369;-129,847988;-68,10938;1597,14902;-671,049253;-43,398755;1641,116172
1543;-262,2444;-124,715516;1507,826687;-422,339169;-118,203161;1516,610224;-540,468064;-97,029482;1583,229682;-124,949551;-71,439688;1597,978115;-661,363556;-42,77539;1651,383184
1544;-256,488117;-131,335428;1510,086049;-418,218994;-127,474925;1520,344206;-533,984122;-101,262716;1590,113171;-119,825777;-74,577044;1598,771172;-650,555306;-42,135525;1661,14839
1545;-250,517824;-138,041389;1512,261463;-413,763437;-136,906426;1524,102588;-526,828384;-105,412543;1597,039145;-114,608159;-77,690644;1599,481847;-638,793064;-41,541083;1670,498576
1546;-244,352103;-145,107509;1514,632319;-409,069605;-146,473633;1527,875987;-519,353621;-109,889844;1603,68157;-109,437222;-80,701895;1600,103631;-626,219974;-41,0611;1679,545833
1547;-237,992716;-152,321163;1517,270766;-403,851821;-155,932818;1531,513067;-511,367816;-114,61246;1610,145153;-104,194026;-83,599539;1600,752861;-612,703638;-40,77131;1687,913014
1548;-231,54082;-159,500009;1520,144975;-397,995545;-165,250196;1534,945301;-502,193762;-119,035726;1616,362579;-98,687073;-86,35364;1601,298956;-598,187229;-40,758413;1695,49406
1549;-224,971182;-166,60825;1523,237441;-391,880992;-174,645696;1538,158726;-491,903738;-123,247524;1622,159751;-92,865969;-88,886302;1601,726383;-582,865464;-40,992939;1702,567413
1550;-217,977523;-173,194262;1525,932777;-385,594388;-184,423392;1541,08672;-480,94945;-127,610113;1627,551522;-86,954723;-91,364913;1602,177406;-566,747157;-41,326501;1709,008994
1551;-210,380625;-179,276218;1528,260423;-378,852152;-194,322083;1543,701722;-469,424577;-132,186617;1632,455938;-81,166951;-93,696504;1602,613222;-549,769448;-41,820065;1714,54777
1552;-202,294591;-185,218786;1530,440841;-371,391047;-203,839839;1545,813905;-457,364591;-136,942289;1636,6167;-75,341524;-95,659613;1602,905768;-532,12545;-42,605825;1719,288841
1553;-193,957705;-191,097926;1532,464616;-362,904593;-212,867374;1548,159127;-444,768809;-141,777315;1640,087715;-69,223048;-97,47486;1603,043671;-513,983204;-43,62968;1723,183075
1554;-185,380358;-196,801579;1534,381696;-353,977817;-221,798655;1550,424274;-431,599032;-146,671809;1643,023502;-62,915387;-99,266188;1603,062255;-495,368892;-44,862368;1726,110459
1555;-176,526536;-201,819396;1535,578775;-345,271968;-231,036771;1551,244424;-418,128705;-151,677261;1645,264482;-56,558259;-100,881239;1603,006196;-476,356257;-46,357983;1728,189258
1556;-167,713702;-206,101376;1536,099528;-336,15374;-239,976426;1551,746995;-404,510305;-156,747352;1646,794271;-50,136006;-102,373805;1602,97237;-457,043685;-48,081909;1729,396756
1557;-158,243553;-210,331768;1536,629699;-326,561966;-248,37549;1552,520711;-390,631094;-161,794061;1647,831429;-43,624555;-103,789045;1602,904529;-437,484043;-49,928425;1729,749699
1558;-147,56868;-214,42153;1536,958261;-316,605812;-256,621871;1552,98612;-376,550271;-166,825921;1648,383898;-36,985886;-105,097206;1602,858257;-417,809822;-52,035585;1729,366921
1559;-136,999334;-218,238592;1536,858364;-306,224791;-264,750612;1553,186562;-362,289557;-171,819261;1648,296065;-30,330995;-106,303075;1602,849045;-398,06283;-54,536402;1728,18227
1560;-126,896541;-222,075029;1536,520083;-295,588827;-272,728249;1552,968023;-347,923852;-176,796389;1647,63715;-23,638384;-107,37322;1602,716629;-378,322856;-57,366587;1726,293566
1561;-116,600048;-225,70737;1535,988787;-284,629971;-280,496222;1552,287245;-333,421735;-181,731242;1646,496033;-16,724928;-108,320709;1602,605279;-358,852195;-60,53635;1723,798553
1562;-106,127887;-228,95148;1535,080609;-273,599829;-288,100115;1551,041626;-318,699011;-186,581102;1644,660442;-9,755328;-109,159431;1602,499748;-339,491347;-63,715085;1720,574177
1563;-95,536034;-231,977475;1533,737745;-262,488853;-295,634209;1549,212651;-304,005586;-191,58506;1642,200045;-2,899531;-109,82138;1602,191558;-319,962226;-66,808921;1716,428944
1564;-84,946013;-234,89605;1532,174232;-251,064902;-303,084121;1546,885402;-289,298312;-196,661343;1639,299981;3,850267;-110,316204;1601,783187;-300,43095;-70,127128;1711,439597
1565;-74,632927;-237,724887;1530,304621;-239,454723;-310,360058;1544,02787;-274,515523;-201,449786;1635,702517;10,502458;-110,767568;1601,387133;-281,092114;-73,631228;1705,92151
1566;-64,315473;-240,294023;1527,985349;-227,546189;-317,424143;1540,718954;-259,791479;-206,123557;1631,44405;17,155368;-111,091188;1600,90116;-261,93291;-77,25046;1699,847444
1567;-53,669195;-242,674527;1525,353979;-215,192858;-324,418253;1537,169802;-245,060397;-210,972565;1626,806668;23,59711;-111,224397;1600,182805;-243,062597;-81,01968;1693,235373
1568;-42,956426;-245,133781;1522,443685;-202,633023;-331,314064;1533,372088;-230,173671;-215,793962;1621,8599;29,703752;-111,362978;1599,485651;-224,574939;-84,891106;1686,258066
1569;-32,212704;-247,378947;1519,21527;-189,944316;-338,043414;1529,173667;-215,059267;-220,499161;1616,639163;35,976493;-111,478964;1599,002413;-206,591982;-89,026498;1678,624934
1570;-21,328593;-249,379288;1515,721819;-177,039834;-344,683029;1524,66025;-199,854774;-225,258647;1611,074941;42,447071;-111,42949;1598,410679;-189,201839;-93,590677;1670,220914
1571;-10,321545;-251,250485;1512,089567;-163,818556;-350,972142;1519,845314;-184,632686;-229,997036;1605,096926;48,559176;-111,386734;1597,586812;-171,999845;-98,071837;1661,833107
1572;0,899221;-252,802067;1508,486005;-150,433002;-356,919349;1514,708164;-169,430435;-234,599073;1598,843546;54,498531;-111,633228;1596,803739;-154,691164;-101,965879;1653,827522
1573;12,274417;-254,172296;1505,089899;-137,052822;-362,790856;1509,221175;-154,368145;-239,084885;1592,378379;60,489426;-112,206619;1596,263492;-137,33092;-105,462295;1645,677513
1574;23,590016;-255,518844;1502,092947;-123,615845;-368,460229;1503,413022;-139,397769;-243,467386;1585,421901;66,359633;-112,842738;1595,694626;-120,016912;-109,01064;1637,106215
1575;34,751271;-256,908232;1499,586531;-110,187145;-373,83077;1497,30776;-124,520043;-247,756268;1577,868869;72,058281;-113,698329;1595,03301;-102,944813;-112,829493;1628,397787
1576;45,772461;-258,465952;1497,250122;-96,267018;-378,820457;1490,602158;-110,001774;-252,003178;1570,047833;77,721783;-115,007219;1594,517049;-86,751442;-116,555512;1619,860934
1577;56,740911;-260,24652;1494,825463;-81,746557;-383,434251;1483,384845;-96,058812;-256,089752;1562,155329;83,578322;-116,403339;1593,834642;-71,07573;-120,074001;1611,429043
1578;67,821794;-262,126792;1492,346265;-67,28349;-387,817136;1476,11704;-82,408616;-259,924415;1554,150483;89,448859;-117,92262;1592,885229;-55,367102;-124,017256;1602,498885
1579;78,993092;-263,950305;1489,776713;-52,875951;-391,991282;1468,826304;-68,748116;-263,675189;1546,172984;95,11097;-119,657326;1591,823911;-40,583132;-128,04301;1592,933085
1580;90,101676;-265,70029;1487,117235;-38,356457;-395,933082;1461,487399;-55,543593;-267,406627;1538,402242;100,762427;-121,297162;1590,631702;-26,728891;-131,109751;1584,072419
1581;101,376267;-267,20467;1484,235472;-23,674279;-399,642452;1454,216361;-43,039137;-271,144728;1530,790004;106,617658;-122,856259;1589,400236;-13,574177;-133,73566;1576,867314
1582;113,004628;-268,289015;1481,11648;-8,732511;-403,040758;1447,003698;-31,019537;-274,894775;1523,40222;112,32708;-124,62131;1587,937469;-1,48367;-136,812219;1570,795219
1583;124,517298;-269,188411;1477,90971;6,363883;-406,119612;1439,760809;-19,459373;-278,55111;1516,413717;117,7721;-126,670305;1586,084871;9,47743;-140,680977;1565,664238
1584;135,850598;-269,939788;1474,600799;21,571608;-409,047348;1432,631586;-8,319423;-282,319027;1509,983677;123,146848;-128,987523;1584,109643;19,285414;-144,865961;1561,557135
1585;147,421009;-270,249918;1471,100424;36,896102;-411,959268;1425,939928;2,605481;-286,486296;1504,159156;128,589543;-131,620434;1582,16807;27,663183;-148,361411;1557,999673
1586;159,337413;-270,380265;1467,535504;52,324353;-414,858658;1419,687771;13,442802;-291,020507;1498,854747;134,48105;-134,406787;1580,306177;34,132479;-151,963493;1555,300083
1587;171,057629;-270,566811;1464,189174;68,087959;-417,657272;1413,872261;24,302989;-295,971307;1494,261875;140,880196;-137,546642;1578,707727;39,914454;-157,403117;1553,674265
1588;181,924298;-270,586602;1461,084285;84,227704;-420,402116;1408,844438;35,44133;-301,554401;1490,71012;147,357398;-140,879316;1577,472912;46,053398;-164,540865;1552,583842
1589;192,521816;-270,434087;1458,139885;100,555832;-423,084053;1404,726514;46,810802;-307,718165;1488,228046;153,640148;-143,722224;1576,664041;51,502017;-171,764987;1552,086888
1590;203,342223;-270,140585;1455,503551;116,949041;-425,681308;1401,476832;58,33412;-314,18277;1486,564336;159,981755;-146,334694;1576,260716;56,179616;-178,85032;1552,306934
1591;214,071931;-269,640211;1453,37088;133,312197;-428,205391;1399,121322;70,078011;-320,840155;1485,717639;167,129127;-148,994121;1575,88065;61,426615;-186,47178;1552,720708
1592;224,565999;-268,934748;1451,70942;149,714679;-430,772776;1397,731526;81,939921;-327,651701;1485,760459;175,121278;-151,40674;1575,474518;66,699006;-194,4885;1553,495603
1593;234,966903;-268,128842;1450,564402;166,002784;-433,364534;1397,349636;93,740769;-334,407275;1486,526229;182,885299;-153,429044;1575,440931;70,588265;-202,394413;1555,336567
1594;245,38859;-267,486288;1450,092235;181,693908;-435,647933;1397,708486;105,431092;-341,016901;1488,015742;190,28102;-155,234751;1575,8223;74,115792;-210,316763;1557,722702
1595;255,188195;-267,071307;1449,964716;196,805058;-437,746178;1398,848836;116,938487;-347,511843;1490,124406;198,186899;-157,016222;1576,491309;78,023753;-218,625981;1560,259534
1596;264,098951;-266,873521;1449,808893;211,677977;-439,883745;1400,738741;128,052154;-353,837977;1492,619852;206,260506;-158,683202;1577,451699;81,898062;-227,145661;1562,866556
1597;273,024649;-267,068792;1450,02758;226,257484;-441,936416;1403,259301;138,744811;-360,012556;1495,474848;213,318034;-160,179864;1578,58727;85,746699;-235,754348;1565,304465
1598;282,216296;-267,526911;1451,146093;240,494687;-443,801352;1406,504799;149,163687;-366,101194;1498,646697;219,738968;-161,523071;1579,783649;89,403244;-244,681752;1567,976317
1599;291,381872;-268,07088;1453,16879;254,441924;-445,429238;1410,287726;159,330907;-372,178139;1502,088696;226,328218;-162,599651;1581,195265;92,837789;-254,030549;1571,030408
1600;300,633492;-268,737347;1455,852559;268,071104;-446,789651;1414,413659;169,637866;-378,231665;1505,756055;232,866313;-163,445199;1582,808029;96,353908;-263,511075;1574,164734
1601;309,911749;-269,534633;1458,791046;281,471975;-448,005798;1418,714338;179,927867;-384,160596;1509,486319;239,10157;-164,31115;1584,438645;100,101809;-273,061257;1577,232983
1602;318,990699;-270,368228;1461,834698;294,600196;-449,123513;1423,175175;189,541315;-389,888544;1513,228656;245,128574;-165,260043;1586,058902;103,966965;-282,837351;1580,150501
1603;327,839324;-271,115113;1465,268322;307,489956;-449,934468;1427,80023;198,955796;-395,373608;1517,040222;251,064824;-166,119489;1587,723308;108,046459;-292,732196;1582,802574
1604;336,450442;-271,878318;1468,999235;320,222701;-450,510667;1432,45985;208,460504;-400,74003;1520,652417;256,891113;-166,752103;1589,496155;112,430895;-302,82287;1585,320247
1605;344,903324;-272,585644;1472,828498;332,524394;-451,099063;1437,075319;218,001753;-406,045687;1523,976972;262,574596;-167,271976;1591,307804;116,959364;-313,269839;1587,742752
1606;353,332713;-273,078477;1476,778474;344,456183;-451,479629;1441,495848;227,69896;-411,19587;1527,209469;268,089329;-167,889027;1593,088926;121,388452;-323,953176;1589,973536
1607;361,515919;-273,41227;1480,826206;356,175926;-451,530566;1445,636207;237,282179;-416,182599;1530,238995;273,436275;-168,60329;1594,947498;126,001162;-334,635611;1592,02145
1608;369,390216;-273,588159;1484,952223;367,532258;-451,208023;1449,410969;246,567023;-421,058589;1532,981729;278,617313;-169,37254;1596,827084;130,849576;-345,220883;1593,304009
1609;377,00703;-273,652911;1489,0572;378,626098;-450,369785;1452,859888;255,741177;-425,995705;1535,313225;283,646325;-170,144695;1598,606446;135,701064;-356,111854;1593,832264
1610;384,326526;-273,656454;1493,137333;389,490004;-449,459052;1456,175542;264,949796;-431,089714;1537,131043;288,554627;-170,903067;1600,348555;140,875538;-367,393305;1594,123742
1611;391,59645;-273,616765;1497,363643;400,014374;-448,690066;1459,204326;274,0135;-436,322834;1538,583676;293,36895;-171,672442;1601,918044;146,256807;-378,860289;1593,918952
1612;398,737285;-273,536839;1501,43291;410,251611;-447,740102;1461,834309;282,858972;-441,634624;1539,446033;298,091306;-172,405181;1603,296555;151,754275;-390,679738;1593,146883
1613;405,340433;-273,316157;1504,950554;420,162978;-446,493236;1464,165696;291,534627;-446,993518;1539,418412;302,76874;-173,104374;1604,597394;157,574933;-402,857831;1591,652829
1614;411,480457;-272,946288;1508,063936;429,698302;-445,052816;1465,978408;300,056999;-452,554412;1538,678626;307,305293;-173,775457;1605,773125;163,759131;-415,418026;1589,261619
1615;417,388857;-272,497403;1510,721071;438,860818;-443,48588;1467,120739;308,603192;-458,222494;1537,223792;311,611029;-174,538752;1606,884367;170,223969;-428,211874;1586,168857
1616;423,130654;-271,915967;1512,83256;447,793782;-441,771372;1467,850294;317,275485;-463,989276;1535,017032;315,875593;-175,479362;1607,803022;176,994605;-440,951555;1582,408727
1617;428,68762;-271,272412;1514,526555;456,730017;-439,860718;1468,082609;326,027167;-469,862277;1532,271185;320,097525;-176,1717;1608,515712;184,391709;-453,795754;1577,74213
1618;434,026596;-270,512812;1515,835116;465,034071;-437,87541;1467,618083;334,913458;-475,483921;1528,839264;324,175407;-176,407517;1609,186593;192,323996;-466,911433;1571,994108
1619;439,253524;-269,461854;1516,716065;472,02684;-436,119737;1466,779973;344,048706;-481,321296;1524,663967;328,159025;-176,820586;1609,599115;200,620538;-480,209101;1565,523855
1620;444,394228;-268,364662;1517,007241;480,551962;-434,117494;1463,914019;353,50651;-487,817184;1519,901168;332,037229;-177,608557;1609,769485;209,694649;-493,438716;1558,609952
1621;449,326464;-267,327962;1516,761738;486,797676;-431,431675;1460,767275;362,794812;-493,349959;1513,752338;335,755773;-178,440676;1609,774084;219,631759;-506,434615;1551,038194
1622;454,018044;-266,242268;1516,094829;493,069613;-428,354495;1458,166827;372,223801;-497,155229;1506,781945;339,259013;-179,417927;1609,449033;229,975305;-519,346541;1543,009422
1623;458,544118;-265,116748;1514,75411;501,709146;-426,643115;1456,071188;382,46786;-500,630828;1500,407501;342,538933;-180,609416;1608,801616;243,802634;-531,862213;1532,98784
1624;462,851442;-264,013479;1512,719045;508,297177;-424,051814;1451,42324;392,496245;-503,999877;1493,529583;345,628363;-181,972905;1607,971206;255,177117;-543,612397;1523,614505
1625;466,849405;-263,057609;1510,112843;514,317975;-421,210447;1446,053652;402,084584;-507,355821;1485,078487;348,600488;-183,500224;1607,124766;265,538407;-554,995775;1513,878775
1626;470,618861;-262,173972;1506,872827;519,946798;-418,104139;1440,040114;411,954004;-511,019336;1475,510297;351,559948;-185,115076;1605,989966;276,837867;-566,34528;1502,880214
1627;474,178633;-261,339432;1503,092547;525,402257;-415,0238;1433,684274;421,951293;-514,107727;1465,661134;354,467764;-186,938799;1604,460357;289,374258;-577,441919;1490,488628
1628;477,420553;-260,62302;1498,768673;530,572938;-411,919987;1426,870886;431,885422;-516,410289;1455,695261;357,239635;-189,086029;1602,979132;302,663947;-587,800706;1477,525167
1629;480,469373;-259,957271;1493,831875;535,391068;-408,669163;1419,387755;441,891303;-518,280967;1445,300389;360,015895;-191,434005;1601,46048;316,380695;-597,395472;1464,253936
1630;483,344917;-259,401291;1488,332672;539,792317;-405,300082;1411,335667;451,841258;-519,794132;1434,366688;362,822395;-193,935819;1599,645599;330,622182;-606,24017;1450,218277
1631;485,821145;-259,112523;1482,375251;543,470267;-401,781802;1402,724992;461,557603;-521,033847;1422,847071;365,555425;-196,76743;1597,678362;345,34595;-614,269411;1435,483098
1632;487,907931;-259,004694;1475,991306;546,437219;-398,115342;1393,343615;471,17731;-521,780237;1410,927679;368,358049;-199,843598;1595,62166;360,516823;-621,612222;1420,15894
1633;489,383066;-258,68987;1468,859532;549,182297;-394,465995;1383,652442;480,746047;-521,953022;1398,634712;371,189845;-203,118973;1593,576322;376,215837;-628,136205;1404,186393
1634;490,202256;-258,155852;1461,112973;551,734026;-390,861711;1373,971591;490,289494;-521,638355;1385,654906;373,96793;-206,725584;1591,586551;392,348185;-633,814218;1387,575345
1635;490,885663;-257,696444;1453,35775;553,903815;-387,113883;1364,030433;499,83633;-520,745469;1371,962827;376,80295;-210,445972;1589,466827;408,916061;-638,737815;1370,29659
